Earnings Date,EPS Estimate,Reported EPS,fiscal_quarter_end,estimated_eps,actual_eps,fiscal_quarter,ticker
2009-05-07 20:00:00,,,2009-05-07,,,2009-Q2,NVDA
2009-08-06 20:00:00,,,2009-08-06,,,2009-Q3,NVDA
2009-11-05 21:00:00,,,2009-11-05,,,2009-Q4,NVDA
2010-02-17 21:00:00,,0.01,2010-02-17,,0.01,2010-Q1,NVDA
2010-05-13 20:00:00,0.01,0.01,2010-05-13,0.01,0.01,2010-Q2,NVDA
2010-08-12 20:00:00,,,2010-08-12,,,2010-Q3,NVDA
2010-11-11 21:00:00,,,2010-11-11,,,2010-Q4,NVDA
2011-02-16 21:00:00,0.01,0.01,2011-02-16,0.01,0.01,2011-Q1,NVDA
2011-05-12 20:00:00,,0.01,2011-05-12,,0.01,2011-Q2,NVDA
2011-08-11 20:00:00,0.01,0.01,2011-08-11,0.01,0.01,2011-Q3,NVDA
2011-11-10 21:00:00,0.01,0.01,2011-11-10,0.01,0.01,2011-Q4,NVDA
2012-02-15 21:00:00,0.01,0.01,2012-02-15,0.01,0.01,2012-Q1,NVDA
2012-05-11 11:00:00,,,2012-05-11,,,2012-Q2,NVDA
2012-08-09 20:00:00,0.01,0.01,2012-08-09,0.01,0.01,2012-Q3,NVDA
2012-11-08 21:00:00,0.01,0.01,2012-11-08,0.01,0.01,2012-Q4,NVDA
2013-02-13 21:00:00,0.01,0.01,2013-02-13,0.01,0.01,2013-Q1,NVDA
2013-05-09 20:00:00,,,2013-05-09,,,2013-Q2,NVDA
2013-08-08 20:00:00,,0.01,2013-08-08,,0.01,2013-Q3,NVDA
2013-11-07 21:00:00,0.01,0.01,2013-11-07,0.01,0.01,2013-Q4,NVDA
2014-02-12 21:00:00,0.01,0.01,2014-02-12,0.01,0.01,2014-Q1,NVDA
2014-05-08 20:00:00,0.01,0.01,2014-05-08,0.01,0.01,2014-Q2,NVDA
2014-08-07 20:00:00,0.01,0.01,2014-08-07,0.01,0.01,2014-Q3,NVDA
2014-11-06 21:00:00,0.01,0.01,2014-11-06,0.01,0.01,2014-Q4,NVDA
2015-02-11 21:00:00,0.01,0.01,2015-02-11,0.01,0.01,2015-Q1,NVDA
2015-05-07 20:00:00,0.01,0.01,2015-05-07,0.01,0.01,2015-Q2,NVDA
2015-08-06 20:00:00,0.01,0.01,2015-08-06,0.01,0.01,2015-Q3,NVDA
2015-11-05 21:00:00,0.01,0.01,2015-11-05,0.01,0.01,2015-Q4,NVDA
2016-02-17 21:00:00,0.01,0.01,2016-02-17,0.01,0.01,2016-Q1,NVDA
2016-05-13 01:00:00,0.01,0.01,2016-05-13,0.01,0.01,2016-Q2,NVDA
2016-08-11 20:00:00,0.01,0.01,2016-08-11,0.01,0.01,2016-Q3,NVDA
2016-11-10 21:00:00,0.02,0.02,2016-11-10,0.02,0.02,2016-Q4,NVDA
2017-02-09 21:00:00,0.02,0.03,2017-02-09,0.02,0.03,2017-Q1,NVDA
2017-05-09 20:00:00,0.02,0.02,2017-05-09,0.02,0.02,2017-Q2,NVDA
2017-08-10 20:00:00,0.02,0.03,2017-08-10,0.02,0.03,2017-Q3,NVDA
2017-11-09 21:00:00,0.03,0.03,2017-11-09,0.03,0.03,2017-Q4,NVDA
2018-02-08 21:00:00,0.03,0.04,2018-02-08,0.03,0.04,2018-Q1,NVDA
2018-05-10 20:00:00,0.04,0.05,2018-05-10,0.04,0.05,2018-Q2,NVDA
2018-08-16 20:00:00,0.05,0.05,2018-08-16,0.05,0.05,2018-Q3,NVDA
2018-11-15 21:00:00,0.05,0.05,2018-11-15,0.05,0.05,2018-Q4,NVDA
2019-02-14 21:00:00,0.02,0.02,2019-02-14,0.02,0.02,2019-Q1,NVDA
2019-05-16 20:00:00,0.02,0.02,2019-05-16,0.02,0.02,2019-Q2,NVDA
2019-08-15 20:00:00,0.03,0.03,2019-08-15,0.03,0.03,2019-Q3,NVDA
2019-11-14 21:00:00,0.04,0.04,2019-11-14,0.04,0.04,2019-Q4,NVDA
2020-02-13 21:00:00,0.04,0.05,2020-02-13,0.04,0.05,2020-Q1,NVDA
2020-05-21 20:00:00,0.04,0.05,2020-05-21,0.04,0.05,2020-Q2,NVDA
2020-08-19 20:00:00,0.05,0.05,2020-08-19,0.05,0.05,2020-Q3,NVDA
2020-11-18 21:00:00,0.06,0.07,2020-11-18,0.06,0.07,2020-Q4,NVDA
2021-02-24 21:00:00,0.07,0.08,2021-02-24,0.07,0.08,2021-Q1,NVDA
2021-05-26 20:00:00,0.08,0.09,2021-05-26,0.08,0.09,2021-Q2,NVDA
2021-08-18 20:00:00,0.1,0.1,2021-08-18,0.1,0.1,2021-Q3,NVDA
2021-11-17 21:00:00,0.11,0.12,2021-11-17,0.11,0.12,2021-Q4,NVDA
2022-02-16 21:00:00,0.12,0.13,2022-02-16,0.12,0.13,2022-Q1,NVDA
2022-05-25 20:00:00,0.13,0.14,2022-05-25,0.13,0.14,2022-Q2,NVDA
2022-08-24 20:00:00,0.05,0.05,2022-08-24,0.05,0.05,2022-Q3,NVDA
2022-11-16 21:00:00,0.07,0.06,2022-11-16,0.07,0.06,2022-Q4,NVDA
2023-02-22 21:00:00,0.08,0.09,2023-02-22,0.08,0.09,2023-Q1,NVDA
2023-05-24 20:00:00,0.09,0.11,2023-05-24,0.09,0.11,2023-Q2,NVDA
2023-08-23 20:00:00,0.21,0.27,2023-08-23,0.21,0.27,2023-Q3,NVDA
2023-11-21 21:00:00,0.34,0.4,2023-11-21,0.34,0.4,2023-Q4,NVDA
2024-02-21 21:00:00,0.46,0.52,2024-02-21,0.46,0.52,2024-Q1,NVDA
2024-05-22 20:00:00,0.56,0.61,2024-05-22,0.56,0.61,2024-Q2,NVDA
2024-08-28 20:00:00,0.64,0.68,2024-08-28,0.64,0.68,2024-Q3,NVDA
2024-11-20 21:00:00,0.75,0.81,2024-11-20,0.75,0.81,2024-Q4,NVDA
2025-02-26 21:00:00,0.85,0.89,2025-02-26,0.85,0.89,2025-Q1,NVDA
2025-05-28 20:00:00,0.75,0.81,2025-05-28,0.75,0.81,2025-Q2,NVDA
2025-08-27 20:00:00,1.01,1.05,2025-08-27,1.01,1.05,2025-Q3,NVDA
2025-11-19 21:00:00,1.26,1.3,2025-11-19,1.26,1.3,2025-Q4,NVDA
2026-02-25 21:00:00,1.52,,2026-02-25,1.52,,2026-Q1,NVDA
2001-07-19 12:00:00,1.08,1.08,2001-07-19,1.08,1.08,2001-Q3,PNC
2001-10-18 11:00:00,1.06,1.05,2001-10-18,1.06,1.05,2001-Q4,PNC
2002-01-17 18:00:00,1.01,1.01,2002-01-17,1.01,1.01,2002-Q1,PNC
2002-04-19 11:00:00,1.08,1.11,2002-04-19,1.08,1.11,2002-Q2,PNC
2002-07-18 12:00:00,1.11,1.12,2002-07-18,1.11,1.12,2002-Q3,PNC
2002-10-17 11:00:00,1.03,1.0,2002-10-17,1.03,1.0,2002-Q4,PNC
2003-01-16 12:00:00,0.95,0.92,2003-01-16,0.95,0.92,2003-Q1,PNC
2003-04-17 11:00:00,0.93,0.92,2003-04-17,0.93,0.92,2003-Q2,PNC
2003-07-21 12:00:00,0.69,0.65,2003-07-21,0.69,0.65,2003-Q3,PNC
2003-10-16 12:00:00,0.96,1.0,2003-10-16,0.96,1.0,2003-Q4,PNC
2004-01-21 12:00:00,0.99,0.99,2004-01-21,0.99,0.99,2004-Q1,PNC
2004-04-21 12:00:00,0.98,0.99,2004-04-21,0.98,0.99,2004-Q2,PNC
2004-07-21 11:00:00,1.03,1.07,2004-07-21,1.03,1.07,2004-Q3,PNC
2004-10-20 11:00:00,1.02,1.06,2004-10-20,1.02,1.06,2004-Q4,PNC
2005-01-21 12:00:00,1.03,1.08,2005-01-21,1.03,1.08,2005-Q1,PNC
2005-04-21 10:00:00,1.1,1.24,2005-04-21,1.1,1.24,2005-Q2,PNC
2005-07-19 20:00:00,1.05,1.06,2005-07-19,1.05,1.06,2005-Q3,PNC
2005-10-20 11:00:00,1.05,1.24,2005-10-20,1.05,1.24,2005-Q4,PNC
2006-01-19 11:00:00,1.11,1.2,2006-01-19,1.11,1.2,2006-Q1,PNC
2006-04-20 11:00:00,1.18,1.19,2006-04-20,1.18,1.19,2006-Q2,PNC
2006-07-19 10:00:00,1.23,1.28,2006-07-19,1.23,1.28,2006-Q3,PNC
2006-10-31 11:00:00,2.59,5.01,2006-10-31,2.59,5.01,2006-Q4,PNC
2007-01-23 11:00:00,1.29,1.27,2007-01-23,1.29,1.27,2007-Q1,PNC
2007-04-18 10:00:00,1.31,1.38,2007-04-18,1.31,1.38,2007-Q2,PNC
2007-07-19 10:00:00,1.36,1.29,2007-07-19,1.36,1.29,2007-Q3,PNC
2007-10-18 10:00:00,1.34,1.19,2007-10-18,1.34,1.19,2007-Q4,PNC
2008-01-17 11:00:00,0.72,0.52,2008-01-17,0.72,0.52,2008-Q1,PNC
2008-04-17 10:00:00,1.31,1.09,2008-04-17,1.31,1.09,2008-Q2,PNC
2008-07-17 10:00:00,1.18,1.45,2008-07-17,1.18,1.45,2008-Q3,PNC
2008-10-16 10:00:00,0.68,0.71,2008-10-16,0.68,0.71,2008-Q4,PNC
2009-02-03 12:00:00,-0.46,-0.77,2009-02-03,-0.46,-0.77,2009-Q1,PNC
2009-04-23 10:00:00,0.39,1.03,2009-04-23,0.39,1.03,2009-Q2,PNC
2009-07-23 10:00:00,0.39,0.14,2009-07-23,0.39,0.14,2009-Q3,PNC
2009-10-22 10:00:00,0.31,1.0,2009-10-22,0.31,1.0,2009-Q4,PNC
2010-01-21 11:00:00,2.3,2.17,2010-01-21,2.3,2.17,2010-Q1,PNC
2010-04-22 09:00:00,0.55,0.66,2010-04-22,0.55,0.66,2010-Q2,PNC
2010-07-22 10:00:00,1.27,1.47,2010-07-22,1.27,1.47,2010-Q3,PNC
2010-10-21 10:00:00,1.38,1.56,2010-10-21,1.38,1.56,2010-Q4,PNC
2011-01-20 11:00:00,1.39,1.5,2011-01-20,1.39,1.5,2011-Q1,PNC
2011-04-21 10:00:00,1.39,1.57,2011-04-21,1.39,1.57,2011-Q2,PNC
2011-07-20 10:00:00,1.47,1.67,2011-07-20,1.47,1.67,2011-Q3,PNC
2011-10-19 11:00:00,1.49,1.55,2011-10-19,1.49,1.55,2011-Q4,PNC
2012-01-18 12:00:00,1.42,1.39,2012-01-18,1.42,1.39,2012-Q1,PNC
2012-04-18 10:00:00,1.35,1.44,2012-04-18,1.35,1.44,2012-Q2,PNC
2012-07-18 11:00:00,1.12,0.98,2012-07-18,1.12,0.98,2012-Q3,PNC
2012-10-16 10:00:00,1.59,1.64,2012-10-16,1.59,1.64,2012-Q4,PNC
2013-01-17 11:00:00,1.3,1.24,2013-01-17,1.3,1.24,2013-Q1,PNC
2013-04-17 10:00:00,1.54,1.78,2013-04-17,1.54,1.78,2013-Q2,PNC
2013-07-17 10:00:00,1.61,1.89,2013-07-17,1.61,1.89,2013-Q3,PNC
2013-10-16 10:00:00,1.62,1.79,2013-10-16,1.62,1.79,2013-Q4,PNC
2014-01-16 11:00:00,1.65,1.85,2014-01-16,1.65,1.85,2014-Q1,PNC
2014-04-16 10:00:00,1.67,1.82,2014-04-16,1.67,1.82,2014-Q2,PNC
2014-07-16 10:00:00,1.78,1.85,2014-07-16,1.78,1.85,2014-Q3,PNC
2014-10-15 10:00:00,1.71,1.79,2014-10-15,1.71,1.79,2014-Q4,PNC
2015-01-16 11:00:00,1.74,1.84,2015-01-16,1.74,1.84,2015-Q1,PNC
2015-04-15 10:00:00,1.71,1.69,2015-04-15,1.71,1.69,2015-Q2,PNC
2015-07-15 10:00:00,1.77,1.88,2015-07-15,1.77,1.88,2015-Q3,PNC
2015-10-14 10:00:00,1.79,1.9,2015-10-14,1.79,1.9,2015-Q4,PNC
2016-01-15 11:00:00,1.8,1.87,2016-01-15,1.8,1.87,2016-Q1,PNC
2016-04-14 10:00:00,1.7,1.68,2016-04-14,1.7,1.68,2016-Q2,PNC
2016-07-15 10:00:00,1.76,1.82,2016-07-15,1.76,1.82,2016-Q3,PNC
2016-10-14 10:00:00,1.78,1.84,2016-10-14,1.78,1.84,2016-Q4,PNC
2017-01-13 11:00:00,1.85,1.97,2017-01-13,1.85,1.97,2017-Q1,PNC
2017-04-13 10:00:00,1.83,1.96,2017-04-13,1.83,1.96,2017-Q2,PNC
2017-07-14 10:00:00,2.02,2.1,2017-07-14,2.02,2.1,2017-Q3,PNC
2017-10-13 10:00:00,2.13,2.16,2017-10-13,2.13,2.16,2017-Q4,PNC
2018-01-12 11:00:00,2.2,2.29,2018-01-12,2.2,2.29,2018-Q1,PNC
2018-04-13 10:00:00,2.43,2.43,2018-04-13,2.43,2.43,2018-Q2,PNC
2018-07-13 10:00:00,2.58,2.72,2018-07-13,2.58,2.72,2018-Q3,PNC
2018-10-12 10:00:00,2.72,2.88,2018-10-12,2.72,2.88,2018-Q4,PNC
2019-01-16 11:00:00,2.79,2.75,2019-01-16,2.79,2.75,2019-Q1,PNC
2019-04-12 10:00:00,2.62,2.61,2019-04-12,2.62,2.61,2019-Q2,PNC
2019-07-17 10:00:00,2.83,2.88,2019-07-17,2.83,2.88,2019-Q3,PNC
2019-10-16 10:00:00,2.81,2.94,2019-10-16,2.81,2.94,2019-Q4,PNC
2020-01-15 11:00:00,2.94,2.97,2020-01-15,2.94,2.97,2020-Q1,PNC
2020-04-15 16:00:00,2.14,1.95,2020-04-15,2.14,1.95,2020-Q2,PNC
2020-07-15 10:00:00,10.2,8.4,2020-07-15,10.2,8.4,2020-Q3,PNC
2020-10-14 10:00:00,2.13,3.39,2020-10-14,2.13,3.39,2020-Q4,PNC
2021-01-15 11:00:00,2.58,3.26,2021-01-15,2.58,3.26,2021-Q1,PNC
2021-04-16 10:00:00,2.76,4.1,2021-04-16,2.76,4.1,2021-Q2,PNC
2021-07-14 10:00:00,2.71,2.43,2021-07-14,2.71,2.43,2021-Q3,PNC
2021-10-15 10:00:00,3.61,3.75,2021-10-15,3.61,3.75,2021-Q4,PNC
2022-01-18 11:00:00,3.15,2.86,2022-01-18,3.15,2.86,2022-Q1,PNC
2022-04-14 10:00:00,2.78,3.29,2022-04-14,2.78,3.29,2022-Q2,PNC
2022-07-15 10:00:00,3.14,3.39,2022-07-15,3.14,3.39,2022-Q3,PNC
2022-10-14 10:00:00,3.7,3.78,2022-10-14,3.7,3.78,2022-Q4,PNC
2023-01-18 11:00:00,3.95,3.47,2023-01-18,3.95,3.47,2023-Q1,PNC
2023-04-14 10:00:00,3.64,3.98,2023-04-14,3.64,3.98,2023-Q2,PNC
2023-07-18 10:00:00,3.28,3.36,2023-07-18,3.28,3.36,2023-Q3,PNC
2023-10-13 10:00:00,3.11,3.6,2023-10-13,3.11,3.6,2023-Q4,PNC
2024-01-16 11:00:00,2.04,1.85,2024-01-16,2.04,1.85,2024-Q1,PNC
2024-04-16 10:00:00,2.99,3.1,2024-04-16,2.99,3.1,2024-Q2,PNC
2024-07-16 10:00:00,3.68,3.39,2024-07-16,3.68,3.39,2024-Q3,PNC
2024-10-15 10:00:00,3.32,3.49,2024-10-15,3.32,3.49,2024-Q4,PNC
2025-01-16 11:00:00,3.31,3.64,2025-01-16,3.31,3.64,2025-Q1,PNC
2025-04-15 10:00:00,3.39,3.51,2025-04-15,3.39,3.51,2025-Q2,PNC
2025-07-16 10:00:00,3.55,3.85,2025-07-16,3.55,3.85,2025-Q3,PNC
2025-10-15 10:00:00,4.04,4.35,2025-10-15,4.04,4.35,2025-Q4,PNC
2026-01-16 11:00:00,4.21,4.88,2026-01-16,4.21,4.88,2026-Q1,PNC
2026-04-15 13:00:00,3.92,,2026-04-15,3.92,,2026-Q2,PNC
2001-07-26 20:00:00,0.1,0.11,2001-07-26,0.1,0.11,2001-Q3,QCOM
2001-11-06 21:00:00,0.13,0.12,2001-11-06,0.13,0.12,2001-Q4,QCOM
2002-01-24 21:00:00,0.11,0.12,2002-01-24,0.11,0.12,2002-Q1,QCOM
2002-04-24 11:00:00,0.1,0.1,2002-04-24,0.1,0.1,2002-Q2,QCOM
2002-07-25 20:00:00,0.11,0.12,2002-07-25,0.11,0.12,2002-Q3,QCOM
2002-11-07 21:00:00,0.14,0.16,2002-11-07,0.14,0.16,2002-Q4,QCOM
2003-01-22 21:00:00,0.19,0.21,2003-01-22,0.19,0.21,2003-Q1,QCOM
2003-04-23 20:00:00,0.18,0.19,2003-04-23,0.18,0.19,2003-Q2,QCOM
2003-07-23 20:00:00,0.15,0.17,2003-07-23,0.15,0.17,2003-Q3,QCOM
2003-11-05 21:00:00,0.15,0.14,2003-11-05,0.15,0.14,2003-Q4,QCOM
2004-01-21 21:00:00,0.24,0.26,2004-01-21,0.24,0.26,2004-Q1,QCOM
2004-04-21 20:00:00,0.25,0.27,2004-04-21,0.25,0.27,2004-Q2,QCOM
2004-07-21 20:00:00,0.26,0.28,2004-07-21,0.26,0.28,2004-Q3,QCOM
2004-11-03 21:00:00,0.28,0.29,2004-11-03,0.28,0.29,2004-Q4,QCOM
2005-01-19 21:00:00,0.27,0.28,2005-01-19,0.27,0.28,2005-Q1,QCOM
2005-04-20 20:00:00,0.27,0.29,2005-04-20,0.27,0.29,2005-Q2,QCOM
2005-07-20 20:00:00,0.25,0.28,2005-07-20,0.25,0.28,2005-Q3,QCOM
2005-11-02 21:00:00,0.33,0.32,2005-11-02,0.33,0.32,2005-Q4,QCOM
2006-01-25 21:00:00,0.38,0.39,2006-01-25,0.38,0.39,2006-Q1,QCOM
2006-04-19 20:00:00,0.4,0.41,2006-04-19,0.4,0.41,2006-Q2,QCOM
2006-07-19 20:00:00,0.41,0.42,2006-07-19,0.41,0.42,2006-Q3,QCOM
2006-11-02 21:00:00,0.41,0.42,2006-11-02,0.41,0.42,2006-Q4,QCOM
2007-01-24 21:00:00,0.42,0.43,2007-01-24,0.42,0.43,2007-Q1,QCOM
2007-04-25 20:00:00,0.48,0.5,2007-04-25,0.48,0.5,2007-Q2,QCOM
2007-07-25 20:00:00,0.51,0.55,2007-07-25,0.51,0.55,2007-Q3,QCOM
2007-11-08 21:00:00,0.53,0.54,2007-11-08,0.53,0.54,2007-Q4,QCOM
2008-01-23 21:00:00,0.53,0.52,2008-01-23,0.53,0.52,2008-Q1,QCOM
2008-04-23 20:00:00,0.52,0.54,2008-04-23,0.52,0.54,2008-Q2,QCOM
2008-07-23 23:00:00,0.55,0.55,2008-07-23,0.55,0.55,2008-Q3,QCOM
2008-11-06 21:00:00,0.6,0.63,2008-11-06,0.6,0.63,2008-Q4,QCOM
2009-01-28 21:00:00,0.47,0.31,2009-01-28,0.47,0.31,2009-Q1,QCOM
2009-04-27 11:00:00,0.39,0.42,2009-04-27,0.39,0.42,2009-Q2,QCOM
2009-07-22 20:00:00,0.51,0.54,2009-07-22,0.51,0.54,2009-Q3,QCOM
2009-11-04 21:00:00,0.52,0.64,2009-11-04,0.52,0.64,2009-Q4,QCOM
2010-01-27 21:00:00,0.56,0.62,2010-01-27,0.56,0.62,2010-Q1,QCOM
2010-04-21 19:00:00,0.56,0.59,2010-04-21,0.56,0.59,2010-Q2,QCOM
2010-07-21 20:00:00,0.53,0.57,2010-07-21,0.53,0.57,2010-Q3,QCOM
2010-11-03 20:00:00,0.58,0.68,2010-11-03,0.58,0.68,2010-Q4,QCOM
2011-01-26 21:00:00,0.72,0.82,2011-01-26,0.72,0.82,2011-Q1,QCOM
2011-04-20 20:00:00,0.8,0.86,2011-04-20,0.8,0.86,2011-Q2,QCOM
2011-07-20 20:00:00,0.71,0.73,2011-07-20,0.71,0.73,2011-Q3,QCOM
2011-11-02 20:00:00,0.78,0.8,2011-11-02,0.78,0.8,2011-Q4,QCOM
2012-02-01 21:00:00,0.9,0.97,2012-02-01,0.9,0.97,2012-Q1,QCOM
2012-04-18 20:00:00,0.96,1.01,2012-04-18,0.96,1.01,2012-Q2,QCOM
2012-07-18 20:00:00,0.86,0.85,2012-07-18,0.86,0.85,2012-Q3,QCOM
2012-11-07 21:00:00,0.82,0.89,2012-11-07,0.82,0.89,2012-Q4,QCOM
2013-01-30 21:00:00,1.12,1.26,2013-01-30,1.12,1.26,2013-Q1,QCOM
2013-04-24 20:00:00,1.17,1.17,2013-04-24,1.17,1.17,2013-Q2,QCOM
2013-07-24 20:00:00,1.03,1.03,2013-07-24,1.03,1.03,2013-Q3,QCOM
2013-11-06 21:00:00,1.08,1.05,2013-11-06,1.08,1.05,2013-Q4,QCOM
2014-01-29 21:00:00,1.19,1.01,2014-01-29,1.19,1.01,2014-Q1,QCOM
2014-04-23 20:00:00,1.22,1.31,2014-04-23,1.22,1.31,2014-Q2,QCOM
2014-07-23 20:00:00,1.21,1.44,2014-07-23,1.21,1.44,2014-Q3,QCOM
2014-11-05 21:00:00,1.31,1.26,2014-11-05,1.31,1.26,2014-Q4,QCOM
2015-01-28 21:00:00,1.25,1.34,2015-01-28,1.25,1.34,2015-Q1,QCOM
2015-04-22 20:00:00,1.33,1.4,2015-04-22,1.33,1.4,2015-Q2,QCOM
2015-07-22 20:00:00,0.95,0.99,2015-07-22,0.95,0.99,2015-Q3,QCOM
2015-11-04 21:00:00,0.86,0.91,2015-11-04,0.86,0.91,2015-Q4,QCOM
2016-01-27 21:00:00,0.91,0.97,2016-01-27,0.91,0.97,2016-Q1,QCOM
2016-04-20 20:00:00,0.96,1.04,2016-04-20,0.96,1.04,2016-Q2,QCOM
2016-07-20 16:00:00,0.97,1.16,2016-07-20,0.97,1.16,2016-Q3,QCOM
2016-11-02 20:00:00,1.11,1.28,2016-11-02,1.11,1.28,2016-Q4,QCOM
2017-01-25 21:00:00,1.18,1.19,2017-01-25,1.18,1.19,2017-Q1,QCOM
2017-04-19 20:00:00,1.2,1.34,2017-04-19,1.2,1.34,2017-Q2,QCOM
2017-07-19 20:00:00,0.81,0.83,2017-07-19,0.81,0.83,2017-Q3,QCOM
2017-11-01 20:00:00,0.81,0.92,2017-11-01,0.81,0.92,2017-Q4,QCOM
2018-01-31 21:00:00,0.91,0.98,2018-01-31,0.91,0.98,2018-Q1,QCOM
2018-04-25 20:00:00,0.7,0.8,2018-04-25,0.7,0.8,2018-Q2,QCOM
2018-07-25 20:00:00,0.71,0.75,2018-07-25,0.71,0.75,2018-Q3,QCOM
2018-11-07 21:00:00,0.83,0.9,2018-11-07,0.83,0.9,2018-Q4,QCOM
2019-01-30 21:00:00,1.09,1.2,2019-01-30,1.09,1.2,2019-Q1,QCOM
2019-05-01 20:00:00,0.71,0.77,2019-05-01,0.71,0.77,2019-Q2,QCOM
2019-07-31 20:00:00,0.77,0.8,2019-07-31,0.77,0.8,2019-Q3,QCOM
2019-11-06 21:00:00,0.71,0.78,2019-11-06,0.71,0.78,2019-Q4,QCOM
2020-02-05 21:00:00,0.85,0.99,2020-02-05,0.85,0.99,2020-Q1,QCOM
2020-04-29 20:00:00,0.8,0.88,2020-04-29,0.8,0.88,2020-Q2,QCOM
2020-07-29 20:00:00,0.71,0.86,2020-07-29,0.71,0.86,2020-Q3,QCOM
2020-11-04 21:00:00,1.18,1.45,2020-11-04,1.18,1.45,2020-Q4,QCOM
2021-02-03 21:00:00,2.1,2.17,2021-02-03,2.1,2.17,2021-Q1,QCOM
2021-04-28 06:00:00,1.67,1.9,2021-04-28,1.67,1.9,2021-Q2,QCOM
2021-07-28 20:00:00,1.68,1.92,2021-07-28,1.68,1.92,2021-Q3,QCOM
2021-11-03 20:00:00,2.26,2.55,2021-11-03,2.26,2.55,2021-Q4,QCOM
2022-02-02 21:00:00,3.0,3.23,2022-02-02,3.0,3.23,2022-Q1,QCOM
2022-04-27 16:00:00,2.92,3.21,2022-04-27,2.92,3.21,2022-Q2,QCOM
2022-07-27 20:00:00,2.87,2.96,2022-07-27,2.87,2.96,2022-Q3,QCOM
2022-11-02 20:00:00,3.13,3.13,2022-11-02,3.13,3.13,2022-Q4,QCOM
2023-02-02 21:00:00,2.35,2.37,2023-02-02,2.35,2.37,2023-Q1,QCOM
2023-05-03 20:00:00,2.16,2.15,2023-05-03,2.16,2.15,2023-Q2,QCOM
2023-08-02 20:00:00,1.81,1.87,2023-08-02,1.81,1.87,2023-Q3,QCOM
2023-11-01 20:00:00,1.91,2.02,2023-11-01,1.91,2.02,2023-Q4,QCOM
2024-01-31 21:00:00,2.37,2.75,2024-01-31,2.37,2.75,2024-Q1,QCOM
2024-05-01 20:00:00,2.32,2.44,2024-05-01,2.32,2.44,2024-Q2,QCOM
2024-07-31 20:00:00,2.26,2.33,2024-07-31,2.26,2.33,2024-Q3,QCOM
2024-11-06 21:00:00,2.57,2.69,2024-11-06,2.57,2.69,2024-Q4,QCOM
2025-02-05 21:00:00,2.99,3.41,2025-02-05,2.99,3.41,2025-Q1,QCOM
2025-04-30 20:00:00,2.82,2.85,2025-04-30,2.82,2.85,2025-Q2,QCOM
2025-07-30 20:00:00,2.71,2.77,2025-07-30,2.71,2.77,2025-Q3,QCOM
2025-11-05 21:00:00,2.88,3.0,2025-11-05,2.88,3.0,2025-Q4,QCOM
2026-02-04 21:00:00,3.4,3.5,2026-02-04,3.4,3.5,2026-Q1,QCOM
2026-04-29 21:00:00,2.58,,2026-04-29,2.58,,2026-Q2,QCOM
2015-07-30 11:00:00,-0.01,,2015-07-30,-0.01,,2015-Q3,SHOP
2015-11-04 12:00:00,-0.01,,2015-11-04,-0.01,,2015-Q4,SHOP
2016-02-17 12:00:00,-0.01,,2016-02-17,-0.01,,2016-Q1,SHOP
2016-05-04 11:00:00,-0.01,-0.01,2016-05-04,-0.01,-0.01,2016-Q2,SHOP
2016-08-03 11:00:00,-0.01,,2016-08-03,-0.01,,2016-Q3,SHOP
2016-11-02 11:00:00,,,2016-11-02,,,2016-Q4,SHOP
2017-02-15 12:00:00,,,2017-02-15,,,2017-Q1,SHOP
2017-05-02 11:00:00,-0.01,,2017-05-02,-0.01,,2017-Q2,SHOP
2017-08-01 11:00:00,-0.01,,2017-08-01,-0.01,,2017-Q3,SHOP
2017-10-31 11:00:00,,0.01,2017-10-31,,0.01,2017-Q4,SHOP
2018-02-15 12:00:00,,0.02,2018-02-15,,0.02,2018-Q1,SHOP
2018-05-01 11:00:00,-0.01,,2018-05-01,-0.01,,2018-Q2,SHOP
2018-07-31 11:00:00,,,2018-07-31,,,2018-Q3,SHOP
2018-10-25 11:00:00,,,2018-10-25,,,2018-Q4,SHOP
2019-02-12 12:00:00,0.02,0.03,2019-02-12,0.02,0.03,2019-Q1,SHOP
2019-04-30 11:00:00,,0.01,2019-04-30,,0.01,2019-Q2,SHOP
2019-08-01 11:00:00,,0.01,2019-08-01,,0.01,2019-Q3,SHOP
2019-10-29 11:00:00,0.01,-0.03,2019-10-29,0.01,-0.03,2019-Q4,SHOP
2020-02-12 12:00:00,0.02,0.04,2020-02-12,0.02,0.04,2020-Q1,SHOP
2020-05-06 12:00:00,-0.02,0.02,2020-05-06,-0.02,0.02,2020-Q2,SHOP
2020-07-29 11:00:00,,0.11,2020-07-29,,0.11,2020-Q3,SHOP
2020-10-29 11:00:00,0.05,0.11,2020-10-29,0.05,0.11,2020-Q4,SHOP
2021-02-17 12:00:00,0.12,0.16,2021-02-17,0.12,0.16,2021-Q1,SHOP
2021-04-28 11:00:00,0.07,0.2,2021-04-28,0.07,0.2,2021-Q2,SHOP
2021-07-28 11:00:00,0.1,0.22,2021-07-28,0.1,0.22,2021-Q3,SHOP
2021-10-28 11:00:00,0.12,0.08,2021-10-28,0.12,0.08,2021-Q4,SHOP
2022-02-16 12:00:00,0.13,0.14,2022-02-16,0.13,0.14,2022-Q1,SHOP
2022-05-05 11:00:00,0.07,0.02,2022-05-05,0.07,0.02,2022-Q2,SHOP
